Record ID,Store Name,Store Type,Street Number,Street Name,Additional Address,City,State,Zip Code,Zip4,County,Latitude,Longitude,Authorization Date,End Date
962628,CVS Pharmacy 1857,Combination Grocery/Other,9,West Rd,Ste 1,Orleans,MA,2653,3200,BARNSTABLE,41.78087,-70.00042,7/28/2010, 
993485,CVS Pharmacy 4313,Combination Grocery/Other,438,Route 28, ,West Yarmouth,MA,2673,4840,BARNSTABLE,41.65059,-70.24165,2/24/2011, 
1049937,CVS Pharmacy 1878,Combination Grocery/Other,12,Queen Anne Rd, ,Chatham,MA,2633,1859,BARNSTABLE,41.68465,-69.967,3/14/2012, 
1298540,CVS Pharmacy 10852,Combination Grocery/Other,411,Barnstable Rd, ,Hyannis,MA,2601,2934,BARNSTABLE,41.66411,-70.28696,9/15/2017, 
1365133,CVS Pharmacy 11131,Combination Grocery/Other,134,Bradford St, ,Provincetown,MA,2657,1466,BARNSTABLE,42.05347,-70.186,5/15/2019, 
906270,Dennis Food and Package Inc.  ,Convenience Store,894,Rte 134, ,S Dennis,MA,2660, ,BARNSTABLE,41.71487,-70.1544,8/3/2009,12/15/2025
780302,DENNIS FOOD MART  ,Convenience Store,894,ROUTE 134, ,S DENNIS,MA,2660, ,BARNSTABLE,41.71487,-70.1544,3/14/2006,8/4/2008
608298,DENNIS PUBLIC MARKET  ,Supermarket,653,Main St, ,Dennis,MA,2638,1948,BARNSTABLE,41.73554,-70.19469,8/1/1990,8/29/2023
1537523,Dennis Public Market  ,Supermarket,653,Main St,,Dennis,MA,2638,1948,BARNSTABLE,41.73552,-70.19465,3/20/2023, 
1351206,"Diamond Fuel, Inc.  ",Convenience Store,16,E Main St, ,West Yarmouth,MA,2673, ,BARNSTABLE,41.65734,-70.27001,3/4/2019,12/20/2021
1282373,Dollar General 17767,Combination Grocery/Other,447,Route 28, ,West Yarmouth,MA,2673,4844,BARNSTABLE,41.65048,-70.24068,4/24/2017, 
1439971,Dollar General 20918,Combination Grocery/Other,326,W Main St, ,Hyannis,MA,2601,3651,BARNSTABLE,41.6489,-70.30859,2/9/2021, 
920556,Dollar Tree 4227,Combination Grocery/Other,35,Long Pond Dr, ,South Yarmouth,MA,2664,4161,BARNSTABLE,41.65707,-70.20682,10/15/2009, 
941535,Dollar Tree 4318,Combination Grocery/Other,714,Main St, ,Dennis Port,MA,2639,1423,BARNSTABLE,41.66884,-70.12222,3/4/2010, 
982101,Dollar Tree 4528,Combination Grocery/Other,1070,Lyannough Old Rte 132 St, ,Hyannis,MA,2601, ,BARNSTABLE,41.67619,-70.31057,12/1/2010,2/14/2023
1023563,Dollar Tree 4754,Combination Grocery/Other,7,Davis Straits, ,Falmouth,MA,2540,3905,BARNSTABLE,41.55551,-70.59982,9/13/2011, 
1366041,Dollar Tree 7724,Combination Grocery/Other,525,Main St, ,West Yarmouth,MA,2673,4948,BARNSTABLE,41.65021,-70.23532,5/22/2019, 
1395494,Dollar Tree 8416,Combination Grocery/Other,500,Route 134, ,South Dennis,MA,2660, ,BARNSTABLE,41.69461,-70.15002,1/28/2020, 
1417847,Dollar Tree 7978,Combination Grocery/Other,6,Aubuchon Ln, ,Sandwich,MA,2563,499,BARNSTABLE,41.70703,-70.4873,8/17/2020, 
1458004,DOLLARTREE 4528,Combination Grocery/Other,1070,Route 132, ,Hyannis,MA,2601, ,BARNSTABLE,41.67291,-70.30459,6/14/2021, 
1452001,East End Market  ,Convenience Store,212,Bradford St,,Provincetown,MA,2657,1745,BARNSTABLE,42.05841,-70.17747,7/7/2021,5/24/2022
1077671,Eastham Superette  ,Combination Grocery/Other,2475,State Hwy, ,Eastham,MA,2642,2578,BARNSTABLE,41.82972,-69.97369,12/7/2012,1/24/2022
1483691,Eastham Superette  ,Small Grocery Store,2475,State Hwy,,Eastham,MA,2642,2578,BARNSTABLE,41.82981,-69.97413,1/25/2022, 
1574708,Epicuren Feast Cafe At Cape Cod Community College 334,Convenience Store,2240,Iyannough Road,Cafe,West Barnstable,MA,2668, ,BARNSTABLE,41.68996,-70.33778,3/14/2024,9/2/2024
1111993,Express Mart  ,Convenience Store,127,Route 6A, ,Sandwich,MA,2563,2017,BARNSTABLE,41.76001,-70.49438,8/14/2013,3/30/2021
1183176,Express Mart  ,Convenience Store,41,Alphonse St, ,Teaticket,MA,2536,6523,BARNSTABLE,41.56762,-70.59451,2/10/2015,12/9/2025
1396454,Express Mart  ,Convenience Store,127,Route 6A,,Sandwich,MA,2563,2017,BARNSTABLE,41.75989,-70.49405,3/5/2020, 
1375765,Falmouth Convenience  Store  ,Convenience Store,886,Main St, ,Falmouth,MA,2540,3656,BARNSTABLE,41.55508,-70.60032,9/10/2019, 
963590,Falmouth Farmers Market  ,Farmers' Market,180,Scranton Ave, ,Falmouth,MA,2540,3581,BARNSTABLE,41.54908,-70.60397,11/16/2010,11/23/2020
1461789,Falmouth Farmers' Market Inc. ,Farmers' Market,180,Scranton Ave,,Falmouth,MA,2540,3581,BARNSTABLE,41.54926,-70.60339,7/22/2021, 
750786,FALMOUTH FOOD  MART  ,Convenience Store,336,E Falmouth Hwy, ,East Falmouth,MA,2536,6004,BARNSTABLE,41.57878,-70.56133,5/18/2005,6/20/2022
1509682,Falmouth Fopod Mart 1,Convenience Store,336,E Falmouth Hwy,,East Falmouth,MA,2536,6004,BARNSTABLE,41.57915,-70.56134,7/28/2022, 
407855,FAMILY FOODS  ,Large Grocery Store,350,E Falmouth Hwy, ,East Falmouth,MA,2536,6004,BARNSTABLE,41.5787,-70.56089,1/1/1930,4/3/2008
848782,Family Foods  ,Supermarket,350,E Falmouth Hwy, ,E Falmouth,MA,2536,6004,BARNSTABLE,41.5787,-70.56089,4/24/2008,1/31/2012
1041167,Family Foods  ,Large Grocery Store,348-350,E Falmouth Hwy, ,East Falmouth,MA,2536,5901,BARNSTABLE,41.5787,-70.56089,2/21/2012,8/24/2015
1183837,Family Foods  ,Medium Grocery Store,350,E Falmouth Hwy,,East Falmouth,MA,2536,6099,BARNSTABLE,41.57902,-70.56083,2/17/2015,6/10/2020
1183837,Family Foods  ,Medium Grocery Store,350,E Falmouth Hwy,,East Falmouth,MA,2536,6099,BARNSTABLE,41.57902,-70.56083,11/18/2020, 
1537585,Ferretti's Market  ,Small Grocery Store,501,Underpass Rd,,Brewster,MA,2631,1804,BARNSTABLE,41.75231,-70.07008,4/10/2023, 
846372,Ferrettis Market  ,Supermarket,501,Underpass Rd, ,Brewster,MA,2631,1804,BARNSTABLE,41.75242,-70.07063,6/5/2008,3/28/2023
1121040,Finleys  ,Convenience Store,309,Main St, ,West Dennis,MA,2670,2202,BARNSTABLE,41.66418,-70.16991,11/19/2013, 
1258528,Food Port International Market  ,Medium Grocery Store,338,Main St, ,Hyannis,MA,2601,4003,BARNSTABLE,41.65358,-70.28223,9/20/2016, 
1022143,Forestdale Mobil Inc  ,Convenience Store,80,Route 130, ,Forestdale,MA,2644,1405,BARNSTABLE,41.68645,-70.50546,10/18/2011, 
1231503,Friends' Marketplace  ,Combination Grocery/Other,57,Main St, ,Orleans,MA,2653,2413,BARNSTABLE,41.78614,-69.98923,2/5/2016,8/4/2021
1231503,Friends' Marketplace  ,Combination Grocery/Other,57,Main St, ,Orleans,MA,2653,2413,BARNSTABLE,41.78614,-69.98923,8/16/2021, 
1507833,Garrett's Family Market 121,Convenience Store,414,Nathan Ellis Hwy, ,Mashpee,MA,2649,3144,BARNSTABLE,41.61552,-70.51795,6/16/2022, 
881268,Gemini Caribbean Mart  ,Medium Grocery Store,18B,Center St, ,Hyannis,MA,2601,5536,BARNSTABLE,41.65541,-70.28105,2/10/2009,11/23/2018
1348681,Gemini Caribbean Mart  ,Small Grocery Store,18B,Center St, ,Hyannis,MA,2601,5536,BARNSTABLE,41.65541,-70.28105,2/8/2019,8/29/2023
1089830,Gols Supermarket  ,Super Store,55,Iyannough Rd, ,Hyannis,MA,2601,2060,BARNSTABLE,41.65873,-70.27269,6/24/2013, 
460063,Grand Union 140,Supermarket,170,CLAY POND RD, ,BOURNE,MA,2532, ,BARNSTABLE,41.7168,-70.58942,4/21/2003,6/3/2009
1089750,Green Pond Fish Market  ,Seafood Specialty,767,E Falmouth Hwy, ,East Falmouth,MA,2536,6191,BARNSTABLE,41.57756,-70.54795,3/8/2013,9/25/2018
1165430,Guaranteed Fresh Produce  ,Combination Grocery/Other,35,Iyannough Rd, ,Hyannis,MA,2601,2026,BARNSTABLE,41.65844,-70.27189,10/27/2014,2/27/2023
1548321,Harwich Farmer's Market  ,Farmers' Market,14,Lockwood Ln,,Orleans,MA,2653,4615,BARNSTABLE,41.75523,-69.97265,6/1/2023, 
1086862,Harwich Public Market  ,Convenience Store,173,Pleasant Lake Ave, ,Harwich,MA,2645,2549,BARNSTABLE,41.69774,-70.07304,2/19/2013, 
981498,Hess Express 21252,Convenience Store,804,Main St, ,Osterville,MA,2655, ,BARNSTABLE,41.62816,-70.38465,12/13/2010,3/18/2013
1275852,Highland Farm  ,Convenience Store,130,Bradford St, ,Provincetown,MA,2657,1434,BARNSTABLE,42.05285,-70.18663,3/30/2017,6/14/2022
1512785,Highland Farm  ,Convenience Store,130,Bradford St,,Provincetown,MA,2657,1434,BARNSTABLE,42.05296,-70.18683,9/7/2022, 
926280,Home Food Service Inc  ,Delivery Route,116,State Rd, ,Sagamore Beach,MA,2562,2317,BARNSTABLE,41.79386,-70.54351,3/12/2010,1/16/2012
739051,HYANNIS CONVENIENCE  ,Convenience Store,631,MAIN ST, ,HYANNIS,MA,2601, ,BARNSTABLE,41.64881,-70.29149,4/18/2005,12/17/2009
931122,Hyannis Convenience  ,Convenience Store,631,Main St,Ste 4,Hyannis,MA,2601,5400,BARNSTABLE,41.64881,-70.29149,1/25/2010,8/29/2023
1562490,Hyannis Convenience  ,Convenience Store,631,Main St,,Hyannis,MA,2601,5400,BARNSTABLE,41.64847,-70.2913,10/10/2023, 
823019,Hyannis Food Mart  ,Convenience Store,18,Center St, ,Hyannis,MA,2601,5536,BARNSTABLE,41.65504,-70.28072,6/15/2007,4/9/2018
497196,HYANNIS FOOD MART INC.  ,Convenience Store,18,Center St, ,Hyannis,MA,2601,5536,BARNSTABLE,41.65504,-70.28072,4/23/2001,6/6/2007
885936,Hyannis Food Service  ,Convenience Store,400,Barnstable Rd, ,Hyannis,MA,2601,2932,BARNSTABLE,41.66366,-70.28658,3/16/2009,3/16/2018
778413,HYANNIS XTRA MART  ,Convenience Store,300,W Main St, ,Hyannis,MA,2601,3650,BARNSTABLE,41.64849,-70.308,3/8/2006,7/26/2007
1304173,Intermart  ,Convenience Store,607,Main St,,Falmouth,MA,2540,3214,BARNSTABLE,41.55221,-70.606,11/16/2017, 
1561838,Intermart Inc  ,Convenience Store,340,Main St,,Buzzards Bay,MA,2532,3420,BARNSTABLE,41.75144,-70.59346,10/10/2023,7/21/2025
1343455,International Mini Mart  ,Small Grocery Store,238,Swan River Rd, ,West Dennis,MA,2670,2836,BARNSTABLE,41.66665,-70.14832,10/31/2018, 
1071647,Jack In The Beanstalk Farms  ,Medium Grocery Store,800,Gifford St Ext, ,Falmouth,MA,2540, ,BARNSTABLE,41.58202,-70.60442,9/11/2012,9/26/2016
1148810,JNJRAI Inc  ,Convenience Store,640,Main St, ,Hyannis,MA,2601, ,BARNSTABLE,41.64885,-70.29152,6/20/2014,9/12/2016
640687,JOE'S LOBSTER MART INC  ,Seafood Specialty, ,OFF COAST GUARD RD, ,SANDWICH,MA,2563, ,BARNSTABLE,41.77147,-70.49938,1/1/1930,6/13/2006
317080,KENYONS MARKET INC  ,Combination Grocery/Other,769,E Falmouth Hwy, ,East Falmouth,MA,2536,6191,BARNSTABLE,41.57799,-70.54646,6/13/1985,12/20/2018
251721,Kmart 3040,Super Store,768,Iyannough Rd, ,Hyannis,MA,2601, ,BARNSTABLE,41.66978,-70.29758,4/16/2001,4/25/2023
606221,Lamberts Rainbow Fruit  ,Large Grocery Store,1000,W Main St,Ste A,Centerville,MA,2632,3098,BARNSTABLE,41.65774,-70.32971,10/10/2008, 
1492797,Latinos Mini Market  ,Small Grocery Store,115,Corporation St,,Hyannis,MA,2601,2204,BARNSTABLE,41.66643,-70.30017,4/29/2022, 
1405636,Latinos Mini Market Inc  ,Convenience Store,115,Corporation St,,Hyannis,MA,2601,2204,BARNSTABLE,41.66675,-70.30006,5/20/2020,4/28/2022
646666,LEMBAS HEALTH FOODS  ,Convenience Store,141,Bradford St, ,Provincetown,MA,2657,1436,BARNSTABLE,42.0536,-70.18581,1/1/1930,7/11/2007
390537,LOUIS MARKET  ,Small Grocery Store,5,ADAMS, ,SAGAMORE,MA,2561, ,BARNSTABLE,41.77313,-70.53992,1/1/1930,9/7/2011
1360549,Lucky Mart  ,Convenience Store,515,Main St, ,Dennis Port,MA,2639,1307,BARNSTABLE,41.66597,-70.12906,5/10/2019, 
1400461,Lucky Mart  ,Convenience Store,276,Falmouth Rd,Unit 5,Hyannis,MA,2601,2708,BARNSTABLE,41.66403,-70.29781,4/20/2020,4/20/2022
1311856,M S Mart Inc 01,Convenience Store,1149,Falmouth Rd, ,Centerville,MA,2632,3021,BARNSTABLE,41.65873,-70.32912,3/5/2018,9/1/2020
1635447,Mac's Provincetown 4,Seafood Specialty,85,Shank Painter Rd,,Provincetown,MA,2657,1344,BARNSTABLE,42.05268,-70.19524,4/1/2025, 
816220,Main Street Market  ,Convenience Store,715,Main St, ,Harwich,MA,2645,2751,BARNSTABLE,41.68624,-70.07455,5/30/2007,3/29/2022
1060557,Market Basket 69,Super Store,1,Factory Outlet Way,(Sagamore Village),Bourne,MA,2561, ,BARNSTABLE,41.77101,-70.54452,5/23/2012, 
900533,Marstons Mill Food Market  ,Convenience Store,105,Cotuit Rd, ,Marstons Mills,MA,2648,1839,BARNSTABLE,41.65364,-70.41323,6/22/2009,1/17/2017
346139,MASHPEE COUNTRY STORE  ,Convenience Store,387,MAIN STREET RT 130, ,MASHPEE,MA,2649, ,BARNSTABLE,41.64901,-70.48116,9/17/1997,9/7/2011
1223645,Mashpee Country Store 1,Convenience Store,387,Main St, ,Mashpee,MA,2649,2053,BARNSTABLE,41.64902,-70.48106,11/27/2015, 
1595072,Mashpee Farmers Market 1,Farmers' Market,4,Jobs Fishing Rd,,Mashpee,MA,2649,3354,BARNSTABLE,41.61665,-70.49409,5/14/2024, 
1153070,Mashpee Mart  ,Convenience Store,44,Famouth Road,Route 28,Mashpee,MA,2649, ,BARNSTABLE,41.6339,-70.45939,7/21/2014,12/9/2014
1348398,Mashpee Mart  ,Convenience Store,44,Falmouth Rd, ,Mashpee,MA,2649,2720,BARNSTABLE,41.6339,-70.45939,1/28/2019, 
1249320,Mashpee Minimart  ,Convenience Store,401,Nathan Ellis Hwy, ,Mashpee,MA,2649,6005,BARNSTABLE,41.61606,-70.51698,7/18/2016, 
575690,MASHPEE SHELL  ,Convenience Store,135,Main St, ,Mashpee,MA,2649,2274,BARNSTABLE,41.64411,-70.46116,3/31/2004,9/5/2019
1375668,Mashpee Shell  ,Convenience Store,135,Main St,,Mashpee,MA,2649,2274,BARNSTABLE,41.64435,-70.46098,9/26/2019, 
1089568,Mashpee Sunoco 121,Convenience Store,414,Nathan Ellis Hwy, ,Mashpee,MA,2649,3144,BARNSTABLE,41.61591,-70.51794,3/15/2013,9/29/2013
794779,MINI FOOD MART  ,Convenience Store,252,Main St, ,Hyannis,MA,2601,4002,BARNSTABLE,41.6547,-70.27992,3/14/2007,6/10/2007
824466,Mini Food Mart  ,Convenience Store,252,Main St, ,Hyannis,MA,2601,4002,BARNSTABLE,41.6547,-70.27992,6/26/2007,8/4/2010
936636,Mini Food Mart  ,Convenience Store,252,Main St,Unit 2,Hyannis,MA,2601,4002,BARNSTABLE,41.65503,-70.28001,9/2/2010,10/21/2019
936636,Mini Food Mart  ,Convenience Store,252,Main St,Unit 2,Hyannis,MA,2601,4002,BARNSTABLE,41.65503,-70.28001,3/25/2020, 
1235391,Mini Market Convenience Store  ,Convenience Store,507,Main St,,Hyannis,MA,2601,5407,BARNSTABLE,41.6507,-70.28766,2/22/2016,2/19/2021
1235391,Mini Market Convenience Store  ,Convenience Store,507,Main St,,Hyannis,MA,2601,5407,BARNSTABLE,41.6507,-70.28766,8/11/2021,1/31/2023
1422234,MPG 144,Convenience Store,1617,Falmouth Rd, ,Centerville,MA,2632,2944,BARNSTABLE,41.65681,-70.34621,9/8/2020, 
1424051,MPG 133,Convenience Store,435,Palmer Ave, ,Falmouth,MA,2540,2954,BARNSTABLE,41.56462,-70.61851,9/24/2020, 
1305585,North Falmouth Superette  ,Convenience Store,279,Old Main Rd,,North Falmouth,MA,2556,2017,BARNSTABLE,41.64922,-70.61671,1/2/2018,8/14/2023
1305585,North Falmouth Superette  ,Convenience Store,279,Old Main Rd,,North Falmouth,MA,2556,2017,BARNSTABLE,41.64922,-70.61671,2/27/2024, 
1344330,Nouria 1046,Convenience Store,1,Canal Rd,,Sagamore Beach,MA,2562,2401,BARNSTABLE,41.78075,-70.54188,11/5/2018, 
1032994,Ocean State Job Lot 205,Combination Grocery/Other,50B,Teaticket Hwy, ,E Falmouth,MA,2536,5615,BARNSTABLE,41.56215,-70.59815,11/17/2011, 
1032987,Ocean State Job Lot 204,Combination Grocery/Other,390,Barnstable Rd, ,Hyannis,MA,2601,2920,BARNSTABLE,41.66254,-70.28415,11/17/2011, 
1033052,Ocean State Job Lot 213,Combination Grocery/Other,285,Main St, ,Bourne,MA,2532,3232,BARNSTABLE,41.75107,-70.59928,11/21/2011, 
1033033,Ocean State Job Lot 206,Combination Grocery/Other,1080,Route 28, ,South Yarmouth,MA,2664,4138,BARNSTABLE,41.66141,-70.20191,11/21/2011, 
1033580,Ocean State Job Lot 232,Combination Grocery/Other,1674,Main St, ,Chatham,MA,2633,1805,BARNSTABLE,41.68304,-69.99558,11/28/2011, 
1034378,Ocean State Job Lot 231,Combination Grocery/Other,260,Upper County Rd, ,Dennis Port,MA,2639,1402,BARNSTABLE,41.66877,-70.12296,11/29/2011, 
1565038,Ocean Street Market  ,Convenience Store,50,Ocean St,,Hyannis,MA,2601,4006,BARNSTABLE,41.65222,-70.28112,11/13/2023, 
1260264,Organic Market  ,Convenience Store,1218,Main St, ,Chatham,MA,2633,1862,BARNSTABLE,41.68537,-69.97934,10/31/2016,9/23/2019
1260265,Organic Market  ,Small Grocery Store,640,Main St, ,Dennis Port,MA,2639,1425,BARNSTABLE,41.66761,-70.12473,10/31/2016,3/1/2022
1260270,Organic Market  ,Small Grocery Store,32,Market Street, ,Mashpee,MA,2649, ,BARNSTABLE,41.61627,-70.49129,10/31/2016,9/16/2021
1025155,Orleans Farmers Market  ,Farmers' Market,19,Old Colony Way,,Orleans,MA,2653,3213,BARNSTABLE,41.78735,-69.994,10/21/2011, 
557918,"ORLEANS GENERAL STORE INC.,  ",Convenience Store,57,Main St, ,Orleans,MA,2653,2413,BARNSTABLE,41.78612,-69.98911,7/16/2003,9/26/2016
562258,Orleans Whole Food Store  ,Medium Grocery Store,46,Main St,,Orleans,MA,2653,2441,BARNSTABLE,41.78734,-69.99062,1/1/1930, 
1174501,Orleans Winter Farmers' Market  ,Farmers' Market,70,S Orleans Rd, ,Orleans,MA,2653,3345,BARNSTABLE,41.7844,-69.98763,11/17/2014,9/20/2019
1508032,Osterville General  ,Convenience Store,16,W Bay Rd,,Osterville,MA,2655,2401,BARNSTABLE,41.62761,-70.38386,8/1/2022, 
1443346,Paradise Liquors  ,Convenience Store,66,School St,,West Dennis,MA,2670,2452,BARNSTABLE,41.66234,-70.16881,4/23/2021,2/27/2023
1443346,Paradise Liquors  ,Convenience Store,66,School St,,West Dennis,MA,2670,2452,BARNSTABLE,41.66234,-70.16881,8/1/2023, 
794477,Peterson's Market  ,Combination Grocery/Other,918,Main St,,Yarmouth Port,MA,2675,5102,BARNSTABLE,41.71586,-70.20108,8/22/2006,4/27/2022
794477,Peterson's Market  ,Combination Grocery/Other,918,Main St,,Yarmouth Port,MA,2675,5102,BARNSTABLE,41.71586,-70.20108,5/2/2022,12/19/2022
360830,PETERSONS MARKET  ,Supermarket,918,MAIN ST RT 6A, ,YARMOUTHPORT,MA,2675, ,BARNSTABLE,41.71615,-70.20077,10/29/1992,8/21/2006
1500823,Petersons Market  ,Super Store,918,Main St,,Yarmouth Port,MA,2675,5102,BARNSTABLE,41.71585,-70.2011,5/16/2022, 
1649613,PJI Caribbean Store  ,Combination Grocery/Other,845,Route 28,Unit 3,South Yarmouth,MA,2664,5277,BARNSTABLE,41.65199,-70.21376,7/1/2025, 
245115,POCASSET COUNTRY MARKET  ,Large Grocery Store,303,Barlows Landing Rd,,Pocasset,MA,2559,1970,BARNSTABLE,41.69328,-70.61361,9/14/1998, 
1247810,Provincetown Farmers Market  ,Farmers' Market,270,Commercial St, ,Provincetown,MA,2657,2213,BARNSTABLE,42.05111,-70.18711,7/6/2016,1/30/2020
1408048,Provincetown Farmers' Market  ,Farmers' Market,51,Ryder Street Ext,,Provincetown,MA,2657,1415,BARNSTABLE,42.05104,-70.18581,7/9/2020, 
942235,Quick Mart  ,Convenience Store,182,Old Townhouse Rd Ste B, ,South Yarmouth,MA,2664, ,BARNSTABLE,41.68416,-70.21581,3/29/2010,12/14/2023
1181137,Quick Stop Convenience  ,Convenience Store,3821,Falmouth Rd,Ste 5A,Marstons Mills,MA,2648,1868,BARNSTABLE,41.64817,-70.42345,1/8/2015,4/20/2022
1479324,Quick Stop Convenience Store  ,Convenience Store,3821,Falmouth Rd,,Marstons Mills,MA,2648,5701,BARNSTABLE,41.64784,-70.42313,12/8/2021, 
1089362,Rapid Refill 108,Convenience Store,302,Palmer Ave, ,Falmouth,MA,2540,2862,BARNSTABLE,41.5608,-70.61909,3/7/2013, 
1352424,Richdale Food Shops 129,Convenience Store,439,E Falmouth Hwy, ,East Falmouth,MA,2536,6166,BARNSTABLE,41.57836,-70.55778,3/28/2019, 
1431268,Ring Bros Marketplace ,Super Store,485,Route 134,,South Dennis,MA,2660,3431,BARNSTABLE,41.69275,-70.15467,1/28/2021, 
423765,Roche Bros Supermarkets Inc 117,Supermarket,11,Commercial St, ,Mashpee,MA,2649,3481,BARNSTABLE,41.61267,-70.48844,5/19/2004, 
1499333,Rory's Market & Kitchen ,Large Grocery Store,640,Main St,,Dennis Port,MA,2639,1425,BARNSTABLE,41.66769,-70.12458,5/16/2022,12/19/2022
1499342,Rory's Market And Kitchen  ,Large Grocery Store,32,Market St,,Mashpee,MA,2649,3283,BARNSTABLE,41.61588,-70.49142,5/16/2022,9/2/2024
1028117,Route 6A Convenience Store  ,Convenience Store,422,Route 6A, ,East Sandwich,MA,2537,1440,BARNSTABLE,41.73938,-70.44391,11/14/2011, 
1225789,Sagamore Shell 04043,Convenience Store,1,Canal Rd, ,Sagamore Beach,MA,2562,2401,BARNSTABLE,41.78006,-70.54197,12/10/2015,11/29/2017
905781,Sam's Food Store 1124,Convenience Store,261,Main St, ,Buzzards Bay,MA,2532,3232,BARNSTABLE,41.75034,-70.60137,7/20/2009,9/14/2014
1168175,Sam's Food Store 1124,Convenience Store,261,Main St, ,Buzzards Bay,MA,2532,3232,BARNSTABLE,41.75034,-70.60137,10/21/2014, 
1009533,Sams Food  ,Convenience Store,4738,Falmouth Rd, ,Cotuit,MA,2635,2523,BARNSTABLE,41.63719,-70.45291,6/10/2011,9/5/2016
894336,Sandwich Food Mart  ,Convenience Store,298,Rte 130, ,Sandwich,MA,2563,2367,BARNSTABLE,41.74073,-70.49349,5/26/2009, 
947333,Sandwich Food Store 389,Convenience Store,111,Route 6A, ,Sandwich,MA,2563,2017,BARNSTABLE,41.7625,-70.49669,4/27/2010,3/2/2015
947333,Sandwich Food Store 389,Convenience Store,111,Route 6A, ,Sandwich,MA,2563,2017,BARNSTABLE,41.7625,-70.49669,3/12/2015, 
783299,SANDWICH MART & SPIRITS  ,Convenience Store,152,Route 6A, ,Sandwich,MA,2563,2046,BARNSTABLE,41.75658,-70.49107,4/14/2006, 
919253,Scusset Beach General Store  ,Convenience Store,41,Meetinghouse Ln, ,Sagamore Beach,MA,2562,2449,BARNSTABLE,41.78186,-70.53876,12/18/2009,8/27/2014
1096011,Sea Street Food Mart 01,Convenience Store,231,Sea St, ,Hyannis,MA,2601,4598,BARNSTABLE,41.64265,-70.29053,5/25/2013,10/8/2019
1382070,Sea Street Food Mart ,Convenience Store,231,Sea St,,Hyannis,MA,2601,4598,BARNSTABLE,41.64268,-70.29056,12/3/2019, 
633970,SEA STREET MARKET  ,Convenience Store,231,Sea St, ,Hyannis,MA,2601,4573,BARNSTABLE,41.64265,-70.29053,8/7/2002,6/13/2006
895199,Sea Street Market  ,Convenience Store,231,Sea St, ,Hyannis,MA,2601,4598,BARNSTABLE,41.64265,-70.29053,6/1/2009,3/18/2013
1331176,Seasons Corner Market 88,Convenience Store,497,Route 134, ,South Dennis,MA,2660,3401,BARNSTABLE,41.69395,-70.15308,8/7/2018, 
326529,Shaw's Supermarket 4596,Supermarket,18,Sisson Rd, ,Harwich Port,MA,2646,1521,BARNSTABLE,41.672,-70.09216,5/28/1996, 
285692,Shaw's Supermarket 4595,Supermarket,625,W Main St, ,Hyannis,MA,2601,3420,BARNSTABLE,41.65183,-70.31729,5/28/1996, 
284706,SHAW'S SUPERMARKET 1598,Supermarket,1070,Iyannough Rd, ,Hyannis,MA,2601, ,BARNSTABLE,41.67297,-70.30479,5/28/1996, 
681630,SHAW'S SUPERMARKET 603,Supermarket,137,Teaticket Hwy,Ste 1,East Falmouth,MA,2536,5666,BARNSTABLE,41.56171,-70.59383,5/28/1996, 
560294,Shaw's Supermarket 690,Supermarket,9,West Rd,Ste 6A,Orleans,MA,2653,3200,BARNSTABLE,41.78087,-70.00042,5/28/1996,12/26/2006
789924,SHAW'S SUPERMARKET 3692,Supermarket,1108,Route 28, ,South Yarmouth,MA,2664,4463,BARNSTABLE,41.66238,-70.20081,5/23/2006, 
560294,Shaw's Supermarket 690,Supermarket,9,West Rd,Ste 6A,Orleans,MA,2653,3200,BARNSTABLE,41.78087,-70.00042,4/30/2007, 
1279613,Shell Food Mart  ,Convenience Store,282,Main Street, ,Buzzards Bay,MA,2532, ,BARNSTABLE,41.75122,-70.5985,5/8/2017, 
1366810,Snack &  Supply  ,Convenience Store,209,Commercial St, ,Provincetown,MA,2657,2102,BARNSTABLE,42.04898,-70.18891,7/22/2019,3/30/2021
1117323,South Wellfleet General Store  ,Medium Grocery Store,1446,State Hwy Rte 6, ,Wellfleet,MA,2667,8701,BARNSTABLE,41.9163,-69.98876,9/30/2013,7/2/2017
940353,Speedway 2429,Convenience Store,149,North St, ,Hyannis,MA,2601,3807,BARNSTABLE,41.65253,-70.28784,2/25/2010, 
940348,Speedway 2437,Convenience Store,50,Ocean St, ,Hyannis,MA,2601,4006,BARNSTABLE,41.65202,-70.28127,2/25/2010,11/29/2017
940352,Speedway 2436,Convenience Store,505,Main St, ,Dennis Port,MA,2639,1307,BARNSTABLE,41.66596,-70.12903,2/25/2010,9/3/2018
940346,Speedway 2439,Convenience Store,317,Falmouth Rd, ,Hyannis,MA,2601,2756,BARNSTABLE,41.66332,-70.29919,2/25/2010, 
943656,Speedway 2438,Convenience Store,441,Main St, ,West Yarmouth,MA,2673, ,BARNSTABLE,41.65052,-70.24152,3/19/2010, 
